Vrest,dVdt,APA,APD20,APD40,APD50,APD90,TriAP,DCai,Capeak,CaD50,CaD90,TriCa,dCa,SA,sex
-76.268,178.65,114.6,5.8294,112.42,155.42,361.42,206,332.89,550.97,211.42,518.42,307,220.96,0,0
-77.458,272.57,121.78,5.7575,105.45,144.45,322.45,178,400.29,613.18,191.45,472.45,281,215.34,0,0
-74.771,204.17,111.59,5.2275,91.954,128.95,314.95,186,113.5,284.7,296.95,634.95,338,173.45,0,1
-76.04,218.49,111.09,4.8626,27.43,108.9,305.9,197,391.27,591.68,175.9,449.9,274,202.31,0,0
-74.909,175.13,107.14,5.0712,57.763,120.76,327.76,207,378.99,593.02,181.76,467.76,286,216.27,0,1
-76.619,165.17,110.3,5.187,42.165,115.17,302.17,187,402.2,609.21,191.17,482.17,291,209.71,0,0
-78.002,195.18,116.83,5.7689,118.46,151.46,311.46,160,274.28,466.97,181.46,447.46,266,194.04,0,0
-77.238,214.36,116.95,5.5252,73.646,118.65,284.65,166,357.3,571.92,187.65,466.65,279,216.65,0,1
-75.548,222.41,117.53,5.7629,79.52,122.52,309.52,187,247.3,458.52,228.52,538.52,310,213.65,0,0
-77.845,235.2,117.96,5.4406,114.22,155.22,350.22,195,394.18,628.33,239.22,566.22,327,239.28,0,0
-78.666,305.11,127.89,5.9197,100.69,135.69,275.69,140,131.22,303.93,252.69,557.69,305,174.12,0,0
-77.289,219.94,115.21,5.1467,102.61,141.61,310.61,169,234.09,449.89,256.61,586.61,330,219.24,0,1
-75.794,241.25,117.54,5.4584,102.47,140.47,332.47,192,233.02,413.05,242.47,567.47,325,182.96,0,1
-76.718,181.41,115.69,6.0643,99.3,138.3,323.3,185,336.62,540.35,240.3,570.3,330,208.3,0,0
-77.872,281.55,123.51,5.5807,73.979,121.98,278.98,157,334.66,554.02,212.98,510.98,298,222.12,0,1
-77.786,288.16,121.96,5.4621,87.084,125.08,289.08,164,274.56,460.53,217.08,527.08,310,188.53,0,0
-74.58,160.91,105.43,4.976,59.802,120.8,340.8,220,319.75,547.79,229.8,556.8,327,231.9,0,0
-76.327,240.33,113.98,4.9403,37.155,88.265,273.26,185,427.93,675.63,204.26,508.26,304,251.34,0,1
-76.332,164.21,115.62,6.8919,130.28,166.28,356.93,190.65,190.47,399.73,316.93,657.93,341,213.9,0,0
-78.754,213.66,120.59,6.183,114.26,149.26,293.26,144,310.54,527.02,201.26,483.26,282,218.55,0,0
-77.133,231.61,122.65,6.4868,101.6,138.6,294.6,156,198.69,439.19,258.6,565.9,307.3,242.82,0,1
-75.652,173.41,115.06,6.2614,91.762,130.76,317.75,186.99,332.86,586.34,270.75,614.75,344,259.64,0,0
-75.322,305.28,117.34,4.9995,58.022,106.02,283.02,177,224.92,434.81,234.02,551.02,317,212.43,0,1
-77.138,270.84,119.3,5.2918,68.027,108.03,265.03,157,235.76,460.23,254.03,588.03,334,227.98,0,1
-76.822,191.11,114.48,5.5196,82.224,137.22,333.22,196,395.01,605.32,198.22,493.22,295,213.19,0,0
-77.663,214.47,116.7,5.4624,68.556,111.56,273.56,162,310.37,501.63,207.56,511.56,304,193.89,0,0
-75.434,199.25,111.59,5.266,41.444,83.384,266.07,182.69,272.11,496.29,253.07,597.07,344,228.64,0,1
-75.341,164.62,113.64,6.3873,122.34,154.34,331.34,177,191.77,382.32,209.34,495.34,286,191.88,0,1
-76.612,207.83,117.95,5.8071,68.821,108.82,272.82,164,258.26,511.82,252.82,573.82,321,256.83,0,1
-77.692,251.47,123.14,5.987,76.033,119.03,288.03,169,485.24,732.29,238.03,561.2,323.17,253.39,0,1
-76.524,224.43,121.72,6.5198,90.803,133.8,320.87,187.06,359.88,622.24,275.87,616.87,341,269.03,0,1
-76.931,182.1,113.38,5.4157,104.19,146.19,329.19,183,259.71,487.48,264.19,599.19,335,231.97,0,0
-75.241,199.37,109.88,4.9545,19.315,86.53,272.53,186,165.25,342.86,239.53,560.76,321.23,179.43,0,1
-78.319,197.68,117.89,6.0458,75.604,115.6,271.6,156,489.96,721.92,200.6,492.6,292,235.77,0,1
-74.278,223.53,118.09,6.0549,103.73,147.73,376.73,229,208.33,432.99,247.73,559.73,312,226.93,0,0
-75.428,177.82,112.25,5.6987,36.839,96.839,291.38,194.54,503.7,729.72,183.28,460.38,277.1,228.92,0,0
-77.585,324.75,125.26,5.5806,79.905,126.9,299.9,173,348.25,568.89,233.9,553.9,320,224.77,0,1
-75.17,164.06,107.66,5.1404,42.126,97.052,283.47,186.42,221.84,431.52,219.47,526.47,307,211.61,0,1
-76.05,197.53,115.95,5.7122,99.545,138.55,331.55,193,280.29,494.62,251.55,583.55,332,218.42,0,0
-77.251,208.63,115.55,5.3413,92.614,131.61,292.61,161,164.19,375.83,310.61,658.61,348,215.67,0,0
-75.095,180.38,117.56,6.8441,105.18,142.18,330.27,188.09,243.71,491.23,277.27,606.27,329,251.48,0,0
-76.716,290.23,123.11,5.676,122.06,165.06,375.06,210,176.71,369.37,255.06,573.06,318,194.82,0,1
-76.886,207.95,113.48,5.1413,41.916,100.05,275.05,175,367.01,586.23,196.05,490.05,294,221.82,0,1
-76.813,169.96,111.69,5.3765,85.951,120.95,278.95,158,148.85,333.19,220.95,514.95,294,185.47,0,1
-76.495,172.14,113.31,5.851,88,140,353.29,213.29,465.76,682.22,213,525.29,312.29,221.03,0,0
-76.592,233.97,113.24,4.8971,103.81,148.81,358.81,210,408.68,634.04,194.81,493.81,299,228.41,0,1
-78.327,218.81,120.01,5.7765,94.314,136.31,292.31,156,371.3,593.54,235.31,559.31,324,226.89,0,1
-78.144,223.11,122.86,6.6196,106.09,146.09,288.19,142.1,168.41,385.85,174.09,390.19,216.1,217.96,0,0
-74.405,172.77,112.37,5.6785,49.38,87.38,269.38,182,278.3,505.08,223.38,534.38,311,229.44,0,1
-76.348,230.21,120.45,6.0984,110.83,149.83,335.83,186,293.51,495.93,182.83,451.83,269,203.76,0,0
-77.645,197.5,119.37,6.3188,95.927,148.93,344.93,196,568.5,780.61,167.93,423.93,256,214.27,0,0
-75.234,171.01,116.56,7.0753,94.82,136.82,341.82,205,348.24,581.87,258.82,593.82,335,239.14,0,1
-76.702,190.78,109.47,4.8025,76.252,133.25,306.25,173,289.56,488.06,148.25,383.25,235,199.13,0,1
-77.61,298.72,124.92,5.8783,94.006,132.01,300.01,168,248.69,472.74,290.01,637.01,347,229.41,0,1
-78.839,322.17,122.04,4.9971,97.549,144.55,325.55,181,448.26,684.81,258.55,594.55,336,243.94,0,1
-77.393,258.35,120.99,5.6175,101.51,135.51,299.41,163.9,191.86,406.62,274.41,606.41,332,217.94,0,1
-73.113,177.5,111.86,5.7774,64.794,103.79,285.79,182,282.71,531.67,221.79,522.79,301,251.45,0,0
-75.853,183.05,115.48,6.1731,107.66,146.66,350.66,204,331.06,550.81,245.66,574.66,329,224.31,0,1
-77.086,315.39,118.13,4.6078,32.458,98.883,270.88,172,263.01,465.1,220.88,538.88,318,204.79,0,0
-77.551,259.43,120.24,5.5025,102.58,148.58,353.58,205,381.09,628.53,270.58,612.89,342.31,254.37,0,1
-76.82,237.51,117.77,5.4172,57.353,108.35,271.35,163,257.54,490.75,189.35,445.35,256,234.24,0,0
-77.417,240.32,118.6,5.3533,103.43,141.43,304.43,163,222.89,425.62,219.43,518.43,299,204.58,0,0
-77.717,217.11,114.58,5.0598,76.186,119.19,274.19,155,229.9,392.64,188.19,470.19,282,163.9,0,0
-76.174,185.36,117.57,6.3749,78.608,124.61,299.61,175,337.31,536.24,174.61,427.61,253,200.07,0,0
-78.373,233.43,120.76,5.9554,78.742,127.74,280.74,153,480.6,702.33,139.74,345.74,206,222.47,0,0
-75.03,172.86,111.74,5.6228,77.523,122.52,323.52,201,397.64,627.66,210.52,515.52,305,233.57,0,0
-75.909,197.78,115.87,5.7072,108.13,156.13,399.13,243,381.47,609.77,219.13,538.13,319,232.17,0,0
-75.764,171.61,109.2,5.1412,88.441,131.44,321.44,190,306.43,526.44,208.44,513.44,305,222.65,0,0
-75.081,170.03,110.54,5.4941,77.989,115.99,292.99,177,161.13,388.42,300.99,648.99,348,230.93,0,0
-78.979,226.99,122.46,6.1098,117.03,151.03,293.03,142,160.58,341.11,287.03,621.03,334,183.43,0,1
-74.065,183.57,110.94,5.4307,49.406,104.41,304.47,200.06,405.19,645.34,169.41,423.47,254.06,241.63,0,1
-78.487,203.88,116.9,5.3895,88.363,131.36,277.36,146,271.64,454.13,234.36,560.36,326,185.85,0,0
-77.443,208.65,113.26,5.0559,27.242,92.175,267.21,175.04,347.39,523.55,190.17,482.21,292.04,178.45,0,1
-76.171,241.62,111.21,4.5312,12.341,88.752,267.75,179,102.27,314.51,288.75,616.75,328,213.92,0,0
-76.434,240.23,120.87,5.9096,53.914,101.91,279.81,177.9,384.05,629.71,239.81,563.81,324,250.58,0,1
-75.683,234.41,117.08,5.52,65.627,110.63,283.63,173,255.95,483.98,241.63,562.63,321,231.14,0,1
-74.057,184.95,109.89,5.2331,90.761,126.76,321.76,195,95.049,302.82,391.76,735.76,344,212.04,0,0
-77.028,197.65,115.36,5.4969,88.799,126.8,297.9,171.1,352.29,565.99,210.9,517.9,307,216.92,0,0
-78.404,173,116.32,6.3493,107.47,143.47,299.47,156,387.83,605.12,202.47,496.47,294,220.25,0,1
-77.11,192.54,109.65,4.6894,90.026,136.03,304.03,168,214.03,401.78,230.03,550.03,320,190.1,0,0
-77.697,199.19,115.01,5.3603,113.35,149.35,310.35,161,251.2,472.14,225.35,531.35,306,223.38,0,0
-76.284,169.19,110.01,5.1059,76.974,122.97,306.97,184,288.72,531.11,255.97,593.97,338,246.96,0,0
-77.002,240.12,117.16,5.354,116.82,152.82,327.82,175,241.31,452.68,269.82,604.82,335,215.44,0,0
-75.641,180.8,109.82,5.1636,73.973,111.97,287.97,176,220.24,455.38,268.97,611.97,343,239.07,0,1
-76.208,245.62,118.18,5.5892,103.23,153.23,397.23,244,412.81,650.54,197.23,500.23,303,240.83,0,0
-74.57,186.01,115.73,6.1536,93.92,137.92,376.92,239,444,694.48,270.92,617.92,347,259.06,0,0
-77.736,335.72,126.34,5.5913,69.568,116.57,273.57,157,258.37,462.84,242.57,567.54,324.98,207.73,0,0
-76.474,189.48,108.49,4.7479,66.443,117.44,312.44,195,342.71,581,275.44,633.44,358,245.87,0,1
-77.779,220.25,119.88,5.8978,77.737,122.74,284.85,162.11,372.66,605.39,217.85,522.85,305,236.18,0,1
-77.627,210.88,115.93,5.2583,105.95,143.95,298.95,155,233.08,467.28,204.95,480.95,276,235.66,0,0
-77.364,253.69,114.27,4.658,100.34,137.34,309.34,172,261.12,468.31,226.34,543.34,317,210.06,0,0
-74.941,193.05,106.28,4.7007,20.244,73.577,266.58,193,230.75,403.92,131.58,333.58,202,173.21,0,0
-76.79,170.52,107.85,4.9119,71.032,111.03,266.03,155,173.82,383.9,231.03,544.03,313,211.87,0,1
-74.881,168.84,111.74,5.851,86.552,128.55,347.55,219,433.52,684.37,238.55,567.55,329,256.69,0,1
-77.722,279.43,116.85,4.6222,26.168,100.19,283.19,183,442.47,643.26,200.19,504.19,304,204.6,0,0
-74.947,211.54,112.36,5.1924,47.58,106.58,301.58,195,284.4,482.63,208.58,512.58,304,200.55,0,1
-76.681,278.31,123.01,5.9013,99.311,141.31,337.31,196,432.82,646.91,183.31,457.31,274,216.37,0,0
-78.005,293.95,120.06,5.0591,67.512,128.51,313.51,185,525.09,727.63,175.51,443.51,268,205.12,0,1
-76.174,166.47,115.01,6.3204,91.779,140.78,335.78,195,426.55,636.59,173.78,433.78,260,211.76,0,0
-77.927,237.4,124.73,6.7505,112,146,299,153,138.32,337.56,334,677.31,343.31,203.1,0,1
-76.54,161.86,115.68,7.0841,124.29,159.29,350.29,191,321.21,571.97,292.29,636.29,344,257.62,0,0
-78.082,223.54,117.23,5.5628,96.062,133.06,293.06,160,409.72,632.79,207.06,508.06,301,226.62,0,1
-77.336,242.38,118.91,5.4557,63.883,114.88,281.88,167,434.62,656.36,178.88,445.88,267,223.83,0,1
-75.863,209.65,112.54,5.1295,52.704,99.704,271.75,172.05,182.17,368.46,261.75,604.75,343,189.32,0,0
-75.844,160.74,111.74,5.7542,60.484,131.48,332.48,201,460.27,661.5,148.48,377.48,229,202.1,0,0
-73.8,180.71,113.91,6.0267,44,99.059,293.39,194.33,215.02,402.37,214.06,503.39,289.33,188.74,0,1
-76.266,249.7,118.46,5.5691,76.444,125.44,314.44,189,443.06,660.76,186.44,462.44,276,220.21,0,1
-77.163,232.19,124.36,7.1329,78.663,122.66,294.66,172,391.71,615.83,236.66,554.66,318,228.8,0,1
-75.663,237.79,115.61,5.333,94.481,143.48,359.48,216,394.18,604.3,177.48,452.48,275,212.06,0,0
-77.89,183.49,117.17,6.0546,101.43,139.43,286.43,147,163.04,377.78,285.43,615.43,330,217.55,0,0
-78.483,246.95,125.14,6.7538,107.66,144.66,316.66,172,459.24,707.24,249.66,577.66,328,254.63,0,1
-76.531,293.9,119.12,5.131,42.156,95.643,269.64,174,307.94,528.3,203.64,496.64,293,222.56,0,0
-75.666,246.55,119.24,5.582,47.139,110.28,323.28,213,429.47,679.59,199.28,483.28,284,252.91,0,1
-76.091,171.03,111.6,5.4174,27.181,98.909,321.91,223,510.23,724.24,186.91,466.91,280,217.03,0,1
-77.262,191.68,110.68,4.9464,78.916,124.92,282.92,158,198.76,394.53,210.92,505.92,295,197.18,0,0
-76.498,299.09,123.2,5.6608,45.396,112.4,294.4,182,468.93,687.72,173.4,426.4,253,220.6,0,0
-75.584,170.08,114.66,6.2161,85.436,135.44,346.44,211,444.51,658.66,193.44,480.44,287,217.06,0,1
-77.395,189.9,115.7,5.7006,89.111,129.11,294.11,165,331.95,542.05,238.11,567.11,329,214.55,0,1
-75.024,162.24,116.44,7.4983,101.91,144.91,371.68,226.78,430.97,663.49,223.91,536.68,312.78,236.92,0,1
-76.812,217.82,116.69,5.4809,69.855,109.86,276.86,167,297.49,503.95,215.86,525.86,310,209.26,0,1
-76.989,207.49,117.01,5.835,96.595,145.6,343.6,198,519.66,732.26,165.6,420.6,255,214.57,0,0
-74.898,174.64,112.22,5.7404,101.34,136.34,328.34,192,186.76,391.65,284.34,627.34,343,208.54,0,0
-75.086,205.27,106.55,4.4834,50.757,108.76,300.65,191.89,258.35,477.85,216.76,533.65,316.89,222.08,0,1
-73.641,176.37,114.98,6.5463,93.242,136.24,363.24,227,400.01,639.5,206.24,501.24,295,242.48,0,0
-76.999,199.94,116.43,5.6741,67.242,113.24,281.24,168,526.14,785.15,189.24,463.24,274,262.14,0,1
-77.384,204.47,114.25,5.0986,73.099,129.1,301.46,172.36,328.06,538.76,198.1,489.46,291.36,212.94,0,0
-78.786,287.26,120.54,5.0468,116.14,151.14,301.14,150,174.64,362.59,259.14,581.14,322,190.34,0,1
-77.013,191.3,116.83,5.9726,59.617,106.62,270.7,164.08,268.79,484.58,233.7,549.7,316,218.73,0,0
-75.565,206.31,118.64,6.2531,110.48,143.48,317.48,174,120.28,296.87,247.48,546.48,299,177.81,0,1
-75.834,165.31,115.13,6.5583,117.78,153.78,337.78,184,186.5,389.41,253.78,568.78,315,205.17,0,0
-77.343,219.75,114.28,4.9685,32.535,108.93,279.08,170.15,363.24,566.99,158.93,402.08,243.15,204.69,0,0
-76.252,183.92,118.44,6.9194,115.1,154.1,357.1,203,283.67,496.92,283.1,627.1,344,218.9,0,0
-76.044,163.09,114.3,6.4314,120,168,408,240,461.62,654.72,168,442,274,195.08,0,1
-77.292,209.36,117.74,5.6756,84.118,120.12,273.12,153,169.95,411.29,323.25,674.25,351,246.08,0,1
-74.699,165.43,105.75,4.9115,26.441,72.564,289.56,217,317.53,528.41,210.56,527.56,317,213.92,0,0
-76.478,165.07,112.98,5.8359,113.19,152.19,341.19,189,256.85,450.28,256.19,594.19,338,197.47,0,1
-75.639,227.8,113.77,5.2504,85.582,137.58,372.58,235,430.44,681.86,245.58,581.58,336,257.7,0,0
-76.588,241.65,118.61,5.5088,64.397,124.4,334.4,210,523.65,768.94,221.4,535.4,314,250.91,0,0
-75.89,175.64,115.99,6.4927,83.892,128.89,324.89,196,497.92,746.93,210.89,510.89,300,253.33,0,1
-73.798,168.15,113.41,6.2148,62.659,115.66,334.66,219,437.51,667.4,196.66,483.66,287,232.78,0,1
-75.139,169.41,108.47,5.1954,64.718,112.72,299.05,186.33,168.55,373.69,273.05,612.05,339,208.04,0,0
-76.58,197.65,113.99,5.2131,73.904,113.9,275.9,162,161.4,395.74,327.9,681.9,354,239.2,0,1
-75.878,221.64,119.83,6.2546,57.351,110.35,288.35,178,352.62,573.16,179.35,433.35,254,221.83,0,1
-77.298,243.71,115.81,4.9479,74.524,119.52,279.52,160,268.88,481.95,192.52,472.52,280,214.59,0,0
-76.031,282.18,118.22,5.1829,40.505,113.5,298.5,185,155.9,350.1,250.5,561.67,311.17,195.89,0,0
-74.928,198.09,112.83,5.4081,50.83,92.83,273.83,181,307.42,544.71,224.83,540.83,316,240.55,0,1
-75.916,170.9,116.15,6.9665,132.13,167.13,389.13,222,281.84,529.34,326.13,674.13,348,255.39,0,0
-76.618,219.23,117.63,5.6555,94.162,142.16,356.16,214,396.98,646.84,250.16,583.16,333,255.7,0,0
-77.465,176,112.56,5.3935,86.801,123.8,277.8,154,192.6,403.01,286.8,636.8,350,214.54,0,1
-75.219,161.98,113.06,6.2286,86.508,127.51,325.51,198,314.59,533.37,232.51,555.51,323,222.48,0,0
-76.27,205.46,115.07,5.4339,65.407,104.41,276.41,172,281.85,505.6,264.41,615.41,351,229.1,0,0
-75.172,181.96,107.92,4.9525,54.018,98.018,280.02,182,225.57,442.84,270.02,623.02,353,221.74,0,0
-76.04,165.4,113.76,6.017,87.247,130.25,321.25,191,332.81,576.68,240.25,564.25,324,248.03,0,1
-77.231,165.62,117.33,7.4792,84.759,131.76,306.76,175,561.48,785.1,164.76,404.76,240,225.33,0,0
-76.03,176.42,114.04,5.8918,49.029,115.03,311.03,196,431.74,657.46,197.03,484.03,287,228.58,0,0
-76.697,219.85,117.93,5.7242,74.542,117.54,281.54,164,237.55,434.23,177.54,428.54,251,197.48,0,0
-76.128,218.05,116.97,5.5656,101.25,136.25,303.25,167,149.09,339.97,207.25,477.25,270,191.71,0,1
-75.294,221,117.67,5.9687,98.013,135.01,325.01,190,274.92,472.04,233.01,554.01,321,200.29,0,0
-77.272,348.01,125.52,5.5962,97.466,139.47,314.47,175,271.34,456.17,240.47,564.47,324,188.21,0,1
-75.331,190.77,114.07,5.6347,97.794,145.79,371.79,226,433.78,652.79,176.79,453.79,277,221.19,0,0
-75.646,216.28,118.12,5.8675,113.46,159.46,429.46,270,279.54,536.84,345.46,695.46,350,266.35,0,1
-74.301,219.19,113.5,5.4866,80.946,120.95,304.4,183.45,203.34,400.86,218.95,520.4,301.45,199.21,0,0
-76.219,169.43,113.88,5.9718,32.495,104.64,297.64,193,516.21,733.64,143.64,353.64,210,218.11,0,0
-75.792,169.26,112.01,5.612,84.003,131,338,207,451.63,702.53,224,540,316,255.8,0,1
-76.143,205.45,114.94,5.4915,92.754,126.75,298.9,172.14,232.46,464,278.9,624.9,346,236.08,0,1
-76.377,246.25,114.97,5.0007,79.063,117.06,294.99,177.93,261.36,492.14,282.99,637.99,355,236.56,0,1
-75.678,196.79,112.34,5.3163,60.562,100.56,274.02,173.46,190.4,389.42,268.02,616.02,348,202.47,0,1
-74.817,175.75,115.22,6.388,100.75,141.75,349.75,208,339.11,577,224.75,531.75,307,241.17,0,0
-75.219,168.06,112.95,5.857,72.738,114.74,284.23,169.5,93.753,289.55,270.23,576.23,306,196.93,0,0
-77.957,229.75,118.66,5.5125,108.35,153.35,326.35,173,269.92,471.61,254.35,586.35,332,205.65,0,0
-76.645,173.51,116.35,6.5045,57.657,102.66,266.66,164,346.14,536.45,182.66,450.66,268,191.85,0,1
-76.873,320.85,122.35,5.3707,78.274,125.27,296.27,171,306.53,506.41,192.27,473.27,281,201.63,0,1
-79.293,204.62,118.65,5.7754,107.2,137.2,271.2,134,212.84,418.64,260.2,592.2,332,209.08,0,1
-77.123,186.15,116.27,5.9534,50.081,111.08,289.08,178,492.16,711.15,171.08,427.08,256,220.93,0,0
-76.151,254.21,115.67,5.0767,71.337,116.34,293.55,177.22,229.42,440.26,245.55,573.55,328,213.87,0,0
-78.341,179.48,115.5,5.6594,91.589,129.59,278.59,149,321.27,545.7,226.59,542.59,316,227.92,0,1
-78.162,236.64,124.71,6.9246,92.292,133.29,288.42,155.13,317.77,512.06,166.29,403.42,237.13,195.08,0,0
-76.299,203.07,110.93,4.9654,31.711,103.33,291.33,188,378.46,588.51,167.33,426.33,259,211.46,0,0
-76.006,163.34,112.1,5.7488,90.433,122.43,287.43,165,167.13,381.21,257.43,580.43,323,216.34,0,0
-77.917,166.17,116.73,6.9227,90.941,132.94,296.94,164,449.13,654.45,196.94,486.94,290,208.54,0,0
-76.75,314.57,116.73,4.3752,22.175,89.444,291.02,201.57,412.76,630.45,202.44,510.14,307.7,221.32,0,0
-74.639,179.63,115.7,6.4085,103.23,147.23,358.23,211,355.69,573.37,159.23,400.23,241,218.67,0,1
-75.319,197.95,116.09,6.0329,83.555,132.55,331.55,199,456.95,663.31,161.55,405.55,244,207.73,0,0
-76.72,231.63,121.47,6.11,79.383,127.38,303.38,176,431.93,656.18,169.38,417.38,248,225.69,0,0
-74.338,181.43,111.09,5.4762,46.779,100.78,308.78,208,353.55,581.76,215.78,527.78,312,231.62,0,0
-76.175,262.77,116.88,5.2357,96.946,135.95,321.95,186,318.71,541.2,238.95,564.95,326,226.59,0,1
-74.715,169.31,112.11,5.7621,61.863,122.86,347.76,224.9,389,595.72,221.86,541.76,319.9,210.96,0,0
-77.193,239.7,112.42,4.5705,70.998,110,270,160,208.77,406,251,592,341,200.5,0,1
-77.38,205.1,117.96,5.8829,98.851,134.85,292.85,158,206.38,413.96,262.85,592.9,330.05,210.69,0,0
-75.618,165.41,110.48,5.4512,46.851,105.85,299.85,194,376.95,593.75,198.85,494.85,296,219.6,0,0
-75.431,165.2,116.25,7.0687,120.82,159.82,353.82,194,240.19,448.26,195.82,468.82,273,209.26,0,1
-74.638,164.79,105.88,4.9576,47.804,101.8,282.8,181,161.1,346.22,235.8,553.8,318,186.84,0,1
-76.482,164.22,108.98,5.2775,102.5,147.5,334.5,187,343.69,575.6,187.5,472.5,285,234.16,0,0
-76.193,175.89,115.13,6.1836,67.15,114.15,295.15,181,372.68,566.74,193.15,480.15,287,196.45,0,1
-78.418,250.97,118.27,5.1717,23.275,120.88,291.88,171,545.54,749.84,134.88,337.88,203,204.89,0,1
-78.065,166.83,116.04,6.5275,106.51,141.51,291.51,150,277.84,470.14,169.51,417.51,248,193.17,0,0
-77.181,172.67,114.72,5.8777,103.64,136.64,295.64,159,219.89,402.76,217.64,518.64,301,184.71,0,0
-77.139,202.86,117.8,5.8261,89.404,141.4,340.4,199,503.53,726.77,175.4,442.4,267,225.55,0,1
-75.28,168.68,115.83,6.6561,47.108,111.11,308.11,197,479.73,688.05,146.11,356.11,210,208.92,0,0
-75.869,216.34,114.88,5.4424,91.881,149.88,434.88,285,518.37,759.07,202.88,522.88,320,245.39,0,0
-75.976,181.84,117.82,6.6859,100.04,144.04,346.25,202.22,350.87,576.01,224.04,533.25,309.22,228.54,0,0
-75.523,192.46,108.57,4.8731,62.659,111.66,286.62,174.96,182.99,368.94,207.62,502.62,295,187.23,0,0
-76.272,194.71,107.85,4.6165,32.659,90.59,268.57,177.98,260.85,461.21,210.57,527.57,317,202.84,0,0
-75.632,193.15,113.49,5.4445,73.212,127.21,326.21,199,389.51,629.78,174.21,435.21,261,241.89,0,0
-78.845,242.55,123,5.876,110.24,144.24,274.24,130,163.74,366.48,286.24,617.24,331,205.7,0,0
-75.397,176.24,110.41,5.2235,35.257,90.318,274.32,184,314.52,512.57,174.32,438.32,264,199.27,0,0
-75.493,175.81,115.36,6.2242,93.069,140.07,346.07,206,471.44,681.84,161.07,407.07,246,211.83,0,1
-75.985,163.6,109.18,5.2649,69.462,115.46,301.46,186,273.99,472.28,243.46,583.46,340,202.39,0,0
-79.076,241.36,124.21,6.4081,103.1,137.1,281.1,144,284.1,489.4,227.1,535.1,308,208.12,0,0
-74.355,195.03,110.19,5.2801,85.029,136.03,341.03,205,303.36,504.47,141.03,364.03,223,201.57,0,0
-75.537,216.23,113.59,5.1949,41.384,95.585,275.89,180.3,252.93,452.3,186.59,459.89,273.3,200.54,0,0
-77.256,224.08,113.88,4.932,65.02,116.02,270.02,154,203.56,416.11,185.02,442.02,257,213.41,0,1
-76.042,172.27,110.56,5.2317,47.702,108.7,308.7,200,401.37,639.61,231.7,559.7,328,243.37,0,0
-74.944,171.12,113.8,6.0853,90.546,128.55,309.44,180.9,225.62,474.08,205.55,471.44,265.9,249.68,0,0
-77.522,343.78,125.46,5.5651,87.05,136.05,327.05,191,300.82,521.15,293.05,644.38,351.33,227.29,0,1
-76.404,202.86,118.27,6.0465,94.739,129.74,298.74,169,267.31,455.34,226.74,542.74,316,190.83,0,0
-76.443,215.63,119.74,6.1118,96.297,139.3,337.3,198,346.68,604.26,300.3,653.3,353,266.06,0,0
-75.887,214.82,111.78,5.075,32.24,129.44,331.44,202,460.81,672.93,148.44,384.44,236,213.22,0,0
-75.585,181.98,115.39,6.1197,67.139,109.14,281.14,172,145.03,363.2,287.14,616.14,329,220.63,0,0
-77.977,260.32,124.26,6.2429,117.23,163.23,384.23,221,423.32,654.23,234.23,562.23,328,236.1,0,0
-79.08,321.6,123.7,5.2696,98.696,137.7,280.7,143,298.58,495.37,184.7,455.79,271.1,198.28,0,1
-75.335,226.09,111.86,5.023,72.632,110.63,275.9,165.27,185.73,391.19,174.63,423.9,249.27,206.16,0,0
-76.522,163.39,114.53,6.2277,119.66,155.66,339.66,184,235.01,445.66,248.66,570.66,322,213.64,0,0
-76.073,269.98,115.29,4.8749,42.939,98.882,266.88,168,176.59,369.26,202.88,482.88,280,193.65,0,1
-77.004,178.35,114.3,5.8021,120.51,167.51,382.51,215,400.78,624.38,177.51,462.51,285,225.81,0,1
-76.478,165.32,111.69,5.6618,92.649,141.65,342.65,201,471.21,689.01,175.65,448.65,273,220.18,0,0
-76.37,202.41,113.03,5.1938,66.286,111.29,276.25,164.96,117.61,323.65,300.25,636.25,336,208.42,0,1
-76.518,175.84,112.64,5.6129,99.147,138.15,322.15,184,297.68,536.58,280.15,629.15,349,245.04,0,0
-76.869,205.33,116.6,5.8417,87.766,127.77,316.77,189,482.08,737.58,247.77,580.77,333,262.75,0,1
