RMP,dV/dtmax,APA,APD20,APD40,APD50,APD90,APDtri,CTA,CTmax,CTD50,CTD90,CTDtri,CTD,Gender,class
-78.051,263.39,105.77,20.396,45.659,78.646,220.65,142,79.752,232.41,366.65,742.65,376,153.94,0,1
-78.524,253.64,107.27,20.73,44.384,79.384,215.22,135.84,85.478,231.9,315.22,669.22,354,147.19,0,1
-78.888,250.09,106.35,22.831,47.187,81.187,211.19,130,99.66,251.94,317.19,681.19,364,153.37,0,1
-78.066,225.96,103.5,28.606,50.606,80.606,217.43,136.83,93.797,260.1,351.43,729.43,378,167.71,0,1
-78.409,230.34,104.05,29.024,48.92,79.92,219.92,140,89.243,250.81,349.92,725.92,376,162.73,0,1
-78.708,275.81,107.81,26.373,48.337,83.337,224.34,141,111,261.81,309.34,678.34,369,151.96,0,1
-79.592,248.03,104.96,21.976,45.495,79.495,202.95,123.45,96.238,247.85,314.95,682.95,368,152.52,0,1
-77.628,228.11,104.06,25.595,47.632,79.632,224.63,145,67.242,217.03,355.63,726.63,371,150.66,0,1
-78.154,237.68,104.64,28.497,50.474,84.474,233.34,148.87,123.34,283.09,313.67,684.67,371,161.01,0,1
-77.917,220.81,101.48,25.684,47.724,80.724,229.72,149,91.883,238.72,318.72,684.72,366,147.75,0,1
-79.262,280.25,108.7,29.472,53.472,88.472,209.47,121,135.59,294.02,303.47,676.47,373,159.68,0,1
-77.351,238.69,103.68,27.358,48.333,80.333,234.33,154,86.376,238.71,340.33,715.33,375,153.41,0,1
-78.13,237.6,104.14,29.376,49.3,81.3,225.3,144,113.57,262.09,285.3,640.3,355,149.27,0,1
-77.373,223.96,102.5,26.265,50.728,83.728,239.03,155.3,80.23,236.16,357.03,731.03,374,156.97,0,1
-78.031,223.7,103.47,25.19,48.284,81.284,230.28,149,91.901,240.79,335.28,705.28,370,150.05,0,1
-77.913,237.26,105.28,24.68,47.938,79.938,221.96,142.02,75.261,228.35,346.96,712.96,366,154,0,1
-78.293,241.44,104.57,24.775,47.005,80.005,225.01,145,114.11,268.24,325.01,701.01,376,155.59,0,1
-78.473,227.16,104.65,29.717,52.666,86.666,225.61,138.94,81.583,226.49,349.61,722.61,373,145.98,0,1
-78.727,270.16,108.29,24.91,47.497,82.497,223.05,140.56,111.05,258.95,324.05,695.05,371,149.24,0,1
-77.949,230.65,103.59,19.471,44.621,79.621,228.62,149,81.576,226.37,322.62,681.62,359,145.6,0,1
-78.011,224.95,103.8,32.027,50.953,83.953,234.12,150.16,132.7,288.63,302.12,673.12,371,157.25,0,1
-78.914,251.96,105.21,22.479,44.496,79.496,216.5,137,121.51,271.23,278.5,632.5,354,150.54,0,1
-77.944,239.3,105.14,25.007,48.301,79.301,219.3,140,79.13,242.64,350.3,716.3,366,164.6,0,1
-78.33,221.55,104.04,31.089,51.089,84.089,226.36,142.27,103.33,259.3,305.36,667.36,362,156.84,0,1
-78.212,230.54,103.37,29.186,49.1,83.1,234.1,151,105.43,247,313.1,683.1,370,142.79,0,1
-77.418,271.66,106.74,17.85,43.2,78.2,233.65,155.45,108.44,264.11,300.65,657.65,357,156.63,0,1
-77.033,229.86,102.39,20.009,45.44,79.44,238.44,159,100.56,259.23,315.44,677.44,362,159.68,0,1
-77.756,239.47,104.92,31.041,51.275,84.275,236.51,152.24,129.91,282.72,286.51,643.51,357,153.88,0,1
-78.36,248.76,105.23,24.612,47.848,80.848,218.85,138,104.26,256.21,297.85,652.85,355,152.85,0,1
-77.515,225.21,102.58,21.772,45.093,78.093,234.09,156,91.25,239.87,345.09,718.09,373,149.81,0,1
-78.027,269.56,106.55,20.54,45.104,81.104,231.16,150.05,118.11,261.64,304.16,670.16,366,144.79,0,1
-78.857,241.67,105.28,23.538,47.065,80.065,212.06,132,92.181,247.45,334.06,707.06,373,156.36,0,1
-77.183,225.15,103.62,24.363,48.359,79.359,233.36,154,71.16,236.97,370.36,741.36,371,166.74,0,1
-77.64,237.83,104.22,24.653,49.097,82.097,233.1,151,87.492,244.52,326.1,688.1,362,157.97,0,1
-78.569,259.17,107,29.359,51.359,83.359,220.53,137.17,98.353,253.43,328.53,699.53,371,156.28,0,1
-78.578,266.81,107.33,24.431,48.723,83.723,216.72,133,95.205,242.91,314.72,677.72,363,148.66,0,1
-77.216,241.52,105.59,23.819,46.732,80.732,235.84,155.11,89.06,243.04,314.84,670.84,356,154.78,0,1
-77.911,237.07,104.55,26.624,48.484,82.484,232.48,150,107.01,256.22,302.48,666.48,364,150.15,0,1
-78.065,235.94,104.7,32.682,53.682,85.682,229.45,143.77,121.3,276.69,307.45,679.45,372,156.53,0,1
-77.822,223.28,103.88,25.85,48.248,79.248,226.08,146.83,84.565,241.39,360.08,736.08,376,157.89,0,1
-79.061,266.52,106.47,22.971,45.49,79.49,211.49,132,101.88,244.05,303.49,669.49,366,142.95,0,1
-78.204,235.52,105.05,26.631,50.225,82.225,222.22,140,76.451,224.92,359.22,735.22,376,149.59,0,1
-78.41,231.77,104.29,20.871,44.961,79.961,222.96,143,92.935,241.6,305.96,660.96,355,149.42,0,1
-78.643,230.41,104.59,33.09,54.09,87.09,219.09,132,120.15,271.91,277.09,628.09,351,152.47,0,1
-77.602,220.89,102.95,24.312,45.948,78.948,233.3,154.35,94.652,243.84,295.3,643.3,348,149.91,0,1
-77.876,223.34,102.61,22.708,45.118,78.118,232.97,154.85,84.342,227.76,315.97,672.97,357,144.25,0,1
-78.167,241.61,105.44,21.169,47.939,80.939,225.4,144.46,80.794,239.23,372.4,747.4,375,159.82,0,1
-78.62,230.82,103.81,31.734,51.734,84.734,227.73,143,109.16,263.88,305.73,670.73,365,155.8,0,1
-77.838,264.4,106.78,25.603,48.085,83.085,237.24,154.16,123.69,273.81,314.24,689.24,375,151.54,0,1
-78.42,256.04,106.42,25.627,49.326,85.326,226.47,141.14,108.68,259.98,308.47,670.47,362,152.29,0,1
-78.854,268.7,105.57,22.163,44.855,78.855,214.85,136,102.8,248.88,265.85,603.85,338,146.67,0,1
-78.379,250.77,106.1,29.24,51.866,85.866,226.87,141,124.38,272.85,304.87,673.87,369,149.72,0,1
-78.255,244.34,105.78,30.819,53.259,85.259,220.26,135,101.81,254.83,344.26,724.26,380,154.36,0,1
-78.253,231.73,104.24,31.399,50.394,83.394,231.98,148.58,134.69,296.48,305.98,678.98,373,163.08,0,1
-78.771,249.03,105.86,31.09,53.09,85.09,220.39,135.3,102.94,265.36,342.39,721.39,379,163.78,0,1
-78.663,276.33,107.03,23.899,46.221,80.221,218.22,138,117.24,267.4,287.22,645.22,358,151.1,0,1
-78.314,224.98,102.08,27.272,51.33,85.33,230.33,145,88.702,236.55,335.33,706.33,371,149,0,1
-78.292,274.93,107.77,23.469,47.304,81.304,224.71,143.4,106.41,261.13,292.71,646.71,354,155.52,0,1
-78.021,247.2,105.35,28.285,50.144,84.144,234.14,150,103.62,253.19,318.14,687.14,369,150.68,0,1
-77.587,236.08,103.73,23.525,46.762,79.762,229.76,150,74.971,227.83,363.76,737.76,374,153.9,0,1
-78.569,240.97,104.44,26.097,49.477,83.477,220.48,137,99.807,244.27,312.48,680.48,368,145.54,0,1
-77.979,242.72,104.93,20.349,44.898,78.898,226.77,147.87,78.648,225.75,325.77,682.77,357,147.97,0,1
-78.248,256.36,107.7,28.488,49.868,80.868,222.03,141.17,104.56,265.88,332.03,702.03,370,162.62,0,1
-78.437,234.63,104.13,29.103,50.103,84.103,232.15,148.05,107.75,259.25,311.15,677.15,366,152.66,0,1
-77.842,260.91,106.53,26.272,50.837,85.837,233.84,148,102.29,256.83,335.84,711.84,376,155.73,0,1
-79.049,257.93,106.53,22.714,46.513,81.513,213.51,132,102.91,252.06,324.51,694.51,370,150.33,0,1
-78.373,241.79,104.73,26.403,48.019,81.019,223.02,142,116.44,269.44,303.02,672.02,369,154.05,0,1
-78.199,222.35,103.04,26.426,46.496,78.496,228.5,150,123.31,275.39,320.5,696.5,376,153.49,0,1
-78.785,254.29,106.1,19.971,44.901,79.901,218.9,139,90.775,241.04,325.9,691.9,366,151.29,0,1
-77.812,257.56,105.15,19.188,44.626,80.626,234.63,154,105.24,250.75,303.63,663.63,360,146.49,0,1
-78.027,242.35,105.96,27.283,50.027,81.027,221.03,140,82.468,242.75,335.03,698.03,363,161.07,0,1
-78.157,239.98,105.5,22.637,47.02,79.02,221.92,142.9,98.307,255.44,318.92,680.92,362,158.16,0,1
-77.455,236.85,103.7,25.231,46.713,79.713,237.71,158,104.03,257.21,325.71,699.71,374,154.41,0,1
-78.594,221.58,102.97,29.628,49.628,82.628,223.63,141,95.261,240.04,316.63,683.63,367,145.8,0,1
-78.609,258.41,107,27.834,49.475,83.475,222.76,139.29,94.936,243.93,327.76,695.76,368,149.99,0,1
-78.83,241.32,105.05,27.647,49.37,82.37,213.59,131.22,118.02,278.22,304.59,669.59,365,161.37,0,1
-78.262,254.61,105.96,21.373,45.195,78.195,222.19,144,96.19,251.3,299.19,652.19,353,155.92,0,1
-79.238,260.7,106.61,25.63,47.25,79.25,209.25,130,98.692,246.68,324.25,698.25,374,149.1,0,1
-78.017,251.46,105.26,20.241,43.507,78.507,231.51,153,96.823,248.57,308.51,666.51,358,152.61,0,1
-78.244,229.98,104.44,25.9,47.826,79.826,221.89,142.06,86.711,234.24,327.89,697.89,370,148.44,0,1
-78.419,242.24,104.95,22.422,46.887,79.887,220.89,141,79.404,224.76,342.89,710.89,368,146.24,0,1
-78.731,232.77,103.51,27.876,48.39,80.39,218.39,138,103.77,263.76,341.39,722.39,381,161.41,0,1
-78.421,225.1,102.45,24.403,47.2,82.2,229.2,147,102.77,247.48,321.2,692.2,371,145.74,0,1
-77.933,220.71,102.89,34.42,54.42,83.42,228.42,145,117.92,283.56,308.42,677.42,369,166.8,0,1
-78.008,222.08,103.88,27.623,48.587,81.587,231.59,150,105.43,254.3,308.59,671.59,363,149.96,0,1
-77.581,222.69,102.96,29.291,51.196,84.196,231.2,147,88.679,241.32,338.2,711.2,373,153.78,0,1
-77.994,271.15,106.75,24.763,46.947,80.947,229.95,149,124.39,274.06,270.95,616.95,346,150.37,0,1
-78.553,236.61,104.31,24.96,47.491,79.491,216.49,137,94.997,252.99,338.49,710.49,372,159.22,0,1
-78.681,234.51,104.77,28.163,49.935,82.935,217.93,135,119.74,274.56,309.93,677.93,368,156.11,0,1
-77.936,246.48,103.83,24.911,46.2,80.2,235.74,155.54,112.52,270.25,296.74,654.74,358,158.52,0,1
-77.792,250.59,106,26.365,48.469,79.469,232.47,153,96.71,258.54,332.47,702.47,370,162.79,0,1
-78.656,237.05,104.67,26.238,47.722,80.722,219.72,139,95.917,240.38,311.72,674.72,363,145.35,0,1
-78.339,269.02,107.45,22.647,45.95,78.95,222.95,144,103.06,259.81,324.95,691.95,367,157.98,0,1
-78.576,261.75,107.97,20.518,44.927,80.927,220.29,139.36,83.916,225.09,326.29,686.29,360,142.04,0,1
-78.704,247.4,106.73,32.065,53.023,86.023,211.02,125,94.68,240.47,311.02,675.02,364,146.72,0,1
-78.678,252.41,106.13,24.285,47.28,78.28,208.67,130.39,81.205,236.25,328.67,692.67,364,155.92,0,1
-77.864,273.84,105.5,18.35,43.661,79.661,236.66,157,124.93,280.21,304.66,672.66,368,156.53,0,1
-77.602,226,103.26,24.768,47.898,80.898,236.9,156,94.054,246.96,318.9,681.9,363,153.82,0,1
-78.712,244.99,105.66,21.797,46.006,80.006,213.51,133.5,88.582,232.93,305.51,662.51,357,145.12,0,1
-77.47,254.25,106.22,24.904,46.01,80.01,235,154.99,123.7,280.41,322,698,376,158.22,0,1
-78.302,233.91,103.76,24.516,46.71,79.71,223.71,144,99.218,254.76,309.71,671.71,362,156.42,0,1
-78.077,245.36,104.91,23.601,47.156,80.156,227.43,147.28,98.497,252.83,312.43,674.43,362,155.35,0,1
-77.677,231.21,103.47,21.911,45.793,78.793,227.79,149,86.853,235,335.79,708.79,373,149.23,0,1
-77.872,237.18,104.15,24.108,46.697,79.697,232.7,153,101.23,257.49,342.7,718.7,376,157.7,0,1
-78.527,265.83,108.72,34.067,57.067,94.067,235.69,141.62,127.79,285.41,313.69,683.69,370,158.91,0,1
-77.556,222.29,103.15,22.745,46.887,78.887,227.09,148.2,79.184,228.93,363.09,737.09,374,150.78,0,1
-77.536,221.43,102.55,21.923,46.76,79.76,230.76,151,82.384,227.28,331.76,696.76,365,145.84,0,1
-78.263,261.85,105.79,23.06,46.016,79.016,220.02,141,102.75,260.06,308.02,669.02,361,158.35,0,1
-77.503,224.99,103.19,27.576,48.963,79.963,237.46,157.49,87.504,241.49,349.46,722.46,373,155.27,0,1
-78.43,270.63,108.28,28.381,51.82,87.82,231.82,144,94.728,232.9,320.82,685.82,365,139.09,0,1
-78.119,233.66,103.91,30.119,48.686,81.686,234.69,153,141.86,306.78,293.69,656.69,363,166.24,0,1
-78.375,263.85,107.42,26.103,51.292,87.292,232.29,145,109.14,264.94,332.29,703.29,371,157.02,0,1
-78.125,248.41,105.41,24.763,44.94,79.94,234.94,155,144.96,290.73,294.94,661.94,367,147.17,0,1
-77.778,240.64,105.14,22.722,46.188,79.188,229.19,150,90.178,245.25,309.19,664.19,355,155.73,0,1
-77.679,235.68,103.86,19.72,46.917,81.917,226.92,145,77.138,231.98,344.92,709.92,365,155.72,0,1
-78.811,242.83,105.11,27.85,50.617,84.617,222.62,138,91.192,241.89,313.62,674.62,361,151.66,0,1
-77.663,241.51,105.38,26.128,50.701,83.701,230.7,147,91.166,250.48,351.7,724.7,373,160.66,0,1
-78.251,222.45,103.56,30.342,53.342,87.342,229.44,142.1,97.854,251.06,342.44,715.44,373,154.44,0,1
-78.249,241.41,103.51,25.562,48.868,82.868,229.87,147,88.384,239.19,328.87,697.87,369,151.84,0,1
-78.234,257.48,106.47,20.816,44.351,78.351,224.67,146.32,94.422,242.23,323.67,689.67,366,148.9,0,1
-78.308,254.2,106,20.293,46.129,79.129,219.04,139.91,67.498,217.89,360.04,727.04,367,151.35,0,1
-78.432,264.47,106.66,17.912,43.145,78.145,222.26,144.11,78.544,230.08,346.26,712.26,366,152.53,0,1
-78.64,226.94,102.63,29.464,49.72,83.72,226.72,143,130.06,277.55,284.72,645.72,361,148.58,0,1
-78.309,243.18,104.19,18.595,43.432,78.432,226.43,148,85.818,228.86,328.43,692.43,364,143.91,0,1
-78.193,267.22,107.17,20.587,45.099,79.099,226.18,147.08,96.1,245.09,331.18,703.18,372,150.16,0,1
-78.308,224,101.47,24.24,44.6,80.6,233.6,153,117.31,262.24,294.6,656.6,362,145.93,0,1
-78.43,230.8,104.56,32.223,55.223,88.223,227.4,139.18,93.531,249.77,323.4,690.4,367,157.23,0,1
-78.26,247.73,105.38,29.338,52.071,87.071,233.07,146,114.82,266.89,318.07,691.07,373,153.31,0,1
-78.013,227.67,103.24,28.219,49.958,82.958,226.96,144,88.895,235.52,329.96,700.96,371,147.57,0,1
-77.808,256.92,106.2,21.359,45.882,79.882,223.88,144,98.326,251.76,314.88,676.88,362,154.45,0,1
-77.748,241.69,105.02,28.248,50.069,84.069,237.07,153,112.34,262.53,328.07,702.07,374,151.57,0,1
-77.625,220.33,102.05,19.545,44.35,79.35,236.35,157,93.503,240.17,344.35,716.35,372,147.97,0,1
-78.292,235.93,103.8,28.388,51.263,85.263,228.26,143,102.61,250.78,302.26,668.26,366,148.97,0,1
-78.367,237.87,105.31,35.152,56.152,90.152,232.28,142.13,127.48,278.32,282.28,638.28,356,151.76,0,1
-78.662,244.01,103.7,18.461,44.448,78.448,215.45,137,86.25,230.9,330.45,704.45,374,145.49,0,1
-77.613,225.08,103.52,29.489,49.424,81.424,235.42,154,107.2,260.49,317.42,686.42,369,154.43,0,1
-77.815,248.93,104.11,18.355,46.918,83.918,237.92,154,73.161,220.97,359.92,726.92,367,148.78,0,1
-78.352,264.76,107.13,17.118,43.076,78.076,215.08,137,87.203,232.65,312.08,667.08,355,146.23,0,1
-79.045,279.63,107.58,22.882,46.535,80.535,210.53,130,88.17,240,321.53,686.53,365,152.76,0,1
-77.36,220.09,103.04,27.927,52.645,88.645,238.64,150,91.796,240.79,337.64,707.64,370,149.96,0,1
-78.53,265.7,105.69,27.64,50.032,83.032,221.03,138,111.97,267.63,330.03,709.03,379,157.03,0,1
-78.314,253.33,105.81,29.175,50.709,84.709,228.71,144,119.3,271.06,305.71,673.71,368,153.04,0,1
-78.063,264.04,107.43,21.93,46.325,80.325,221.32,141,106.37,263.5,315.32,681.32,366,158.26,0,1
-77.756,237.43,105.06,25.496,47.293,79.293,227.29,148,106.18,265.26,317.29,684.29,367,160.08,0,1
-79.324,231.54,104.82,20.614,45.885,79.885,200.89,121,64.077,208.36,337.89,699.89,362,145,0,1
-78.711,235.06,104.09,25.129,47.043,79.043,215.04,136,98.831,254.06,306.04,665.04,359,156.17,0,1
-78.176,224.09,103.35,30.732,52.732,87.732,230.85,143.12,104.25,250.92,298.85,657.85,359,147.6,0,1
-78.194,252.91,105.34,22.725,47.322,80.322,219.32,139,104.26,258.37,313.32,681.32,368,155.23,0,1
-78.603,256.2,106.78,31.53,56.53,91.53,226.53,135,92.821,237.83,341.53,716.53,375,146.09,0,1
-78.772,277.97,107.77,28.054,50.054,85.054,222.05,137,130.8,283.94,288.05,650.05,362,154.24,0,1
-78.037,239.95,104.98,21.659,44.859,79.859,235.34,155.48,85.174,234.8,312.82,666.82,354,150.43,0,1
-78.189,222.8,103.56,24.889,46.522,78.522,224.47,145.95,98.278,250.52,317.47,683.47,366,153.21,0,1
-78.143,234.79,103.9,26.499,48.094,80.094,227.09,147,100.95,255.55,335.09,713.09,378,155.95,0,1
-79.105,227.71,104.72,32.066,53.066,88.066,219.29,131.23,117.6,272.13,301.29,663.29,362,155.5,0,1
-78.19,289.71,108.51,27.896,48.315,83.315,231.32,148,133.89,286.11,284.32,645.32,361,153.21,0,1
-78.01,239.02,105.03,28.265,51.265,87.265,238.7,151.44,122.2,274.02,297.7,659.7,362,152.89,0,1
-79.073,228.2,104.35,30.496,52.496,83.496,212.5,129,80.698,227.39,341.5,711.5,370,147.78,0,1
-78.843,252.43,107.01,28.37,48.268,81.268,219.32,138.06,111.81,267.81,321.61,695.61,374,157.14,0,1
-78.337,238.84,103.99,22.48,47.721,81.721,224.72,143,82.945,230.06,324.72,686.72,362,148.01,0,1
-78.046,224.35,102.83,30.534,49.401,81.401,228.4,147,129.01,286.27,301.4,673.4,372,158.67,0,1
-77.73,241.59,104.73,18.628,44.523,80.523,234.52,154,84.43,233.58,341.52,709.52,368,150.32,0,1
-78.278,241.75,104.64,28.198,49.983,83.983,231.98,148,104.85,255.35,316.98,686.98,370,151.62,0,1
-77.227,225.3,102.33,21.967,45.916,79.916,235.11,155.2,97.612,252.76,303.11,656.11,353,156,0,1
-78.544,242.2,104.83,30.997,51.997,85.997,228,142,118.33,275.8,295,655,360,158.35,0,1
-78.645,242.59,104.34,21.823,45.274,79.274,224.27,145,96.507,252.98,318.27,682.27,364,157.49,0,1
-78.081,244.67,105.46,28.507,49.37,80.37,222.24,141.87,94.564,254.67,353.24,732.24,379,161.38,0,1
-78.114,227.18,103.5,29.803,50.62,83.62,235.62,152,121.24,269.77,313.62,690.62,377,149.82,0,1
-78.363,254.69,105.64,25.836,47.827,80.827,228.85,148.02,108.46,261.64,328.85,704.85,376,154.18,0,1
-78.361,244.72,104.11,24.879,46.09,78.09,218.09,140,105.06,250.63,296.09,658.09,362,146.45,0,1
-77.29,220.16,102.95,27.519,48.675,80.675,238.68,158,98.112,258.2,343.68,718.68,375,161.5,0,1
-78.696,234.21,104.72,24.649,47.542,79.542,214.54,135,90.302,238.94,339.54,715.54,376,149.68,0,1
-78.214,238.91,104.41,24.202,46.645,80.645,229.94,149.29,101.19,240.78,306.94,671.94,365,140.53,0,1
-78.873,240.06,104.67,24.898,46.758,78.758,209.76,131,89.582,242.87,330.76,703.76,373,154.35,0,1
-77.399,245.09,104.59,19.155,45.468,79.468,235.39,155.93,82.723,242.16,372.39,747.39,375,160.7,0,1
-78.57,232.96,104.19,29.708,49.516,82.516,225.61,143.09,125.15,280.49,268.61,612.61,344,156.13,0,1
-77.67,232.24,104.47,24.834,47.029,78.029,226.41,148.38,83.865,233.89,355.41,733.41,378,151.22,0,1
-78.496,244.96,105.19,23.412,46.117,79.117,219.12,140,113.28,269.84,304.12,670.12,366,157.64,0,1
-78.235,243.72,104.23,22.323,44.211,78.211,227.13,148.91,94.179,241.56,330.13,702.13,372,148.53,0,1
-78.639,270.51,107.07,19.018,45.075,80.075,217.08,137,87.647,234.18,336.08,706.08,370,147.55,0,1
-79.107,259.02,105.74,25.58,48.585,81.585,208.59,127,103.04,257.01,334.59,712.59,378,155.41,0,1
-77.888,248.16,106.2,25.058,46.39,80.39,234.39,154,108.36,259.19,307.39,671.39,364,151.84,0,1
-77.991,242.17,106.36,23.709,46.628,78.628,215.63,137,66.323,212.5,348.63,712.63,364,146.92,0,1
-78.868,241.44,105.59,30.745,51.745,84.745,213.04,128.3,106.79,259.6,313.04,683.04,370,153.86,0,1
-78.281,246.46,104.49,26.59,48.277,78.277,222.28,144,100.94,264.09,350.28,733.28,383,164.55,0,1
-78.24,232.56,103.86,29.24,49.24,80.24,227.24,147,105.68,267.1,316.24,686.24,370,162.51,0,1
-78.156,236.9,105.19,24.033,45.49,78.49,227.85,149.36,102.49,252.49,319.85,687.85,368,151.08,0,1
-78.221,255.11,106.02,22.361,47.816,81.816,222.07,140.25,76.545,224.79,352.07,723.07,371,149.37,0,1
-77.761,229.47,103.01,22.096,45.883,78.883,234.88,156,90.911,240.77,345.88,720.88,375,150.94,0,1
-78.39,270.4,108.35,21.905,46.096,79.096,207.1,128,76.011,222.5,343.1,711.1,368,147.48,0,1
-77.671,262.8,106.32,22.626,45.984,80.984,234.45,153.47,105.54,259.36,267.45,598.45,331,154.31,0,1
-77.546,226.5,102.29,20.63,47.045,83.045,238.05,155,106.19,259.84,311.05,676.05,365,154.62,0,1
-78.764,243,107.02,27.935,50.801,81.801,205.8,124,76.921,229.09,335.8,699.8,364,153.07,0,1
-77.794,234.96,104.21,26.835,48.544,83.544,236.54,153,108.51,257.07,309.54,676.54,367,149.67,0,1
-78.421,266.83,105.68,19.854,44.049,79.049,225.05,146,103.79,252.85,290.05,641.05,351,149.89,0,1
-79.017,248.42,105.84,26.766,51.349,83.349,207.35,124,77.734,228.54,332.35,700.35,368,151.74,0,1
-78.834,258.15,105.7,19.684,44.607,79.607,212.61,133,110.28,254.76,311.61,683.61,372,145.58,0,1
-78.195,229.82,103.78,29.93,50.93,83.93,228.93,145,125.8,283.68,303.93,671.93,368,159.1,0,1
-78.157,235.57,103.68,26.575,47.155,80.155,226.43,146.28,111.26,264.32,323.43,699.43,376,154.42,0,1
-77.467,229.93,102.6,25.865,46.069,78.069,233.07,155,106.3,262.85,312.07,680.07,368,157.63,0,1
-77.897,255.63,104.87,21.679,45.507,79.507,233.51,154,119.42,280.31,312.51,680.51,368,162.19,0,1
-77.465,234.46,104.4,22.39,46.63,78.63,227.07,148.44,76.238,227.48,359.07,728.07,369,152.33,0,1
-78.68,240.15,104.05,24.532,46.937,78.937,213.94,135,79.957,233.34,350.94,725.94,375,154.54,0,1
-78.339,270,106.02,20.904,43.373,78.19,226.19,148,114.39,268.43,303.19,665.19,362,155.07,0,1
-77.655,229.14,103.08,29.583,50.226,84.226,238.23,154,112.9,266.71,292.23,648.23,356,154.69,0,1
-78.685,231.57,104.05,24.03,46.088,78.088,218.09,140,93.474,239.65,337.09,712.09,375,147.39,0,1
-77.812,244.75,105.34,20.355,45.347,78.347,221.35,143,87.486,240.11,327.35,691.35,364,153.6,0,1
-78.005,225.95,103.38,30.235,51.215,82.215,225.49,143.28,107.08,262.99,334.49,712.49,378,157.21,0,1
-77.921,239.97,104.63,25.688,46.135,78.135,222.46,144.33,107.24,259.41,309.46,675.46,366,153.26,0,1
-77.799,243.41,105.22,27.652,48.652,81.652,236.65,155,106.51,256.75,291.65,643.65,352,151.06,0,1
-77.897,244.03,104,21.502,45.283,78.283,220.37,142.09,82.76,230.54,335.37,704.37,369,148.81,0,1
-78.625,264.1,107.22,30.947,53.065,90.065,236.07,146,159.38,316.49,271.07,623.07,352,158.08,0,1
-77.968,225.85,103.95,29.204,47.566,79.566,224.57,145,141.81,308.61,289.57,651.57,362,167.95,0,1
-77.72,228.03,103.47,21.763,45.728,78.728,230.73,152,77.981,224.81,345.73,716.73,371,147.77,0,1
-77.412,227.74,103.7,25.76,47.942,79.942,235.08,155.14,90.199,245.21,351.08,728.08,377,156.24,0,1
-77.558,232.61,104.52,28.657,51.216,85.216,231.22,146,105.1,257.1,323.22,696.22,373,153.19,0,1
-78.459,229.72,104.08,30.01,47.446,79.446,221.67,142.22,140.64,294.67,271.67,623.67,352,155.07,0,1
-78.768,283.04,108.76,30.936,55.936,92.936,237.94,145,124.75,274.11,301.94,665.94,364,150.42,0,1
-78.689,234.22,104.05,28.01,50.861,85.861,222.86,137,105.59,253.45,325.86,701.15,375.28,149.13,0,1
-78.898,260.48,105.25,26.95,45.928,78.928,215.93,137,147.16,297.2,270.93,629.93,359,151.12,0,1
-77.966,256.68,104.89,20.973,45.224,80.224,229.22,149,112.39,271.37,313.22,681.22,368,160.19,0,1
-78.463,239.52,106.24,24.646,48.797,84.797,222.52,137.72,90.204,242.04,323.07,682.07,359,152.63,0,1
-78.162,253.8,105.38,18.547,45.836,79.836,219.84,140,60.715,211.65,342.84,703.84,361,151.64,0,1
-77.882,233.26,105.12,25.89,49.032,82.032,228.03,146,92.585,238.12,316.03,676.03,360,146.43,0,1
-78.939,285.87,107.73,19.766,43.675,79.675,216.67,137,96.958,233.44,311.67,679.67,368,137.51,0,1
-77.922,250.03,106.76,25.443,48.988,82.988,227.49,144.5,84.182,233.83,325.49,688.49,363,150.5,0,1
-78.54,279.98,108.41,21.653,47.406,81.406,211.41,130,104.01,262.29,332.41,704.41,372,159.65,0,1
